epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,62.79495620727539,,,,,
0,19,,35.546722412109375,,,,,
0,29,,31.396358489990234,,,,,
0,39,,23.70232391357422,,,,,
0,49,,24.908531188964844,,,,,
0,59,,21.258434295654297,,,,,
0,69,,20.31584358215332,,,,,
0,79,,16.691993713378906,,,,,
0,89,,16.876523971557617,,,,,
0,99,,15.2373685836792,,,,,
0,109,,16.036462783813477,,,,,
0,119,,14.770259857177734,,,,,
0,129,,13.490053176879883,,,,,
0,139,,11.722199440002441,,,,,
0,149,,12.297250747680664,,,,,
0,159,,10.298598289489746,,,,,
0,169,,13.03050708770752,,,,,
0,179,,15.400443077087402,,,,,
0,189,,14.810840606689453,,,,,
0,199,,11.56080436706543,,,,,
0,209,,10.610915184020996,,,,,
0,219,,10.064763069152832,,,,,
0,229,,9.787320137023926,,,,,
0,239,,10.207075119018555,,,,,
0,249,,10.78713607788086,,,,,
0,259,,8.671082496643066,,,,,
0,269,,7.557563781738281,,,,,
0,279,,9.918755531311035,,,,,
0,289,,7.11720609664917,,,,,
0,299,,14.016969680786133,,,,,
0,309,,8.22590446472168,,,,,
0,319,,13.447114944458008,,,,,
0,329,,12.03537368774414,,,,,
0,339,,8.206680297851562,,,,,
0,349,,8.117743492126465,,,,,
0,359,,9.145503997802734,,,,,
0,365,,,246.02978515625,0.15151935815811157,300.6628723144531,0.17001791298389435,258.9016418457031
0,365,18.189706802368164,,,,,,
1,369,,8.788488388061523,,,,,
1,379,,7.2240824699401855,,,,,
1,389,,5.962796211242676,,,,,
1,399,,7.966266632080078,,,,,
1,409,,7.318559169769287,,,,,
1,419,,6.5457305908203125,,,,,
1,429,,6.630551815032959,,,,,
1,439,,6.396540641784668,,,,,
1,449,,5.8918375968933105,,,,,
1,459,,5.822477340698242,,,,,
1,469,,6.048985004425049,,,,,
1,479,,7.882704257965088,,,,,
1,489,,5.863193988800049,,,,,
1,499,,4.452876091003418,,,,,
1,509,,5.834537982940674,,,,,
1,519,,6.310056209564209,,,,,
1,529,,6.647324562072754,,,,,
1,539,,5.036813735961914,,,,,
1,549,,5.094611167907715,,,,,
1,559,,5.253118515014648,,,,,
1,569,,4.613437175750732,,,,,
1,579,,5.995871067047119,,,,,
1,589,,10.456045150756836,,,,,
1,599,,9.297154426574707,,,,,
1,609,,6.997530460357666,,,,,
1,619,,4.884593963623047,,,,,
1,629,,5.152400970458984,,,,,
1,639,,5.487433433532715,,,,,
1,649,,5.347236156463623,,,,,
1,659,,5.36946439743042,,,,,
1,669,,4.986433506011963,,,,,
1,679,,7.689076900482178,,,,,
1,689,,5.504446029663086,,,,,
